tweet;sentiment;;;;;;;;;;;;;;;;;;;;;;;;
@kheayf sos lo más lindo q existe;1;;;;;;;;;;;;;;;;;;;;;;;;
@Noemi_Esteva @lean_elInmortal Muy bien!! Sos ejemplo de las que lo logran. Mi vieja también dejo cuando yo era chica, y nunca mas volvió a fumar.;1;;;;;;;;;;;;;;;;;;;;;;;;
@eroticaborder Vos sos lo más!;1;;;;;;;;;;;;;;;;;;;;;;;;
@Maikelvpi @valennramoss @n41ki @LilFunador Se lo hizo solo para ver a tortita y lo dijo varias veces, pero veo que sos un mogolico más , capaz EL TREPA acá es azthek;-1;;;;;;;;;;;;;;;;;;;;;;;;
@Maugg6 te amo mi amor, vos lo sos tomo y mucho más para mi;1;;;;;;;;;;;;;;;;;;;;;;;;
@flacodelorte Te amamos flaco sos de lo mas grande que tenemos????;1;;;;;;;;;;;;;;;;;;;;;;;;
@iamtuty Eso es aceptable porque a veces no podés trasladar o no querés que vayan a buscar a tu casa, y para el cirujeo es lo más práctico. Pero meter en la misma bolsa las cáscaras de huevo, los pañales del pibe y juego completo de vajillas/ropa/pequeños electrodomésticos? Sos un sorete.;-1;;;;;;;;;;;;;;;;;;;;;;;;
me gusta lo que sos y un poco más;1;;;;;;;;;;;;;;;;;;;;;;;;
"[25/1 3:57 p. m.] pepeee ??: me voy a entrenar amor??
[25/1 3:57 p. m.] pepeee ??: te amo mucho??
[25/1 3:57 p. m.] pepeee ??: a pesar de q estemos en desacuerdo
[25/1 3:57 p. m.] pepeee ??: siempre t llevo conmigo??
[25/1 3:58 p. m.] pepeee ??: y sos lo más lindo
???? q lindo es";1;;;;;;;;;;;;;;;;;;;;;;;;
amor de mi vida, por darme lo mejor de vos y darme una hermosa familia, y por aparecer. Sos una de las mas hermosas cosas que tengo en la vida, vos mi amor, sos mucho mas de todo lo que puedo tratar de explicar en palabras. Me haces tan feliz y tan bien,;1;;;;;;;;;;;;;;;;;;;;;;;;
@PaoC7Aguila Te felicito te lo mereces??????Ten por seguro que Tu Papà y Tu abuelo están orgullosos de lo que sos y que sigas cosechando más triunfos. https://t.co/CsUHv16X3z;1;;;;;;;;;;;;;;;;;;;;;;;;
Que tipo pelotudo. Traicionaste todo lo que decías representar, sos mas de lo mismo, casta. https://t.co/Qrvd3w9C3n;-1;;;;;;;;;;;;;;;;;;;;;;;;
"@Mk4786 @JAMESrenaissanc @leonel_boss @infobae Si, capaz podes entrar lo más bien con un producto industrial desde Argentina, no me hagas perder el tiempo, sos un pelotudo y ya, crees en la leyes magicas del mercado y que los paises ""abiertos"" son los ricos, son ricos porque producen.";-1;;;;;;;;;;;;;;;;;;;;;;;;
"sos lo más lindo q tengo &lt;3 https://t.co/XNSCbZxYDy";1;;;;;;;;;;;;;;;;;;;;;;;;
"???????? @oficialcap
Patri, sos lo más";1;;;;;;;;;;;;;;;;;;;;;;;;
me gusta todo lo k sos y un poco más;1;;;;;;;;;;;;;;;;;;;;;;;;
@FunesCartagena Pobre @FunesCartagena.. No te has dado cuenta que después de sera esperanza de un pueblo ahora sos lo más despreciable para todo un país... Que si te quiere ver... Pero preso.. Traídor;-1;;;;;;;;;;;;;;;;;;;;;;;;
@julitolopez Jajaja lo que le pide Richmond para mantenerle el puesto. Hay que tener 0 dignidad para entregarse así a un Empleador. Antes de emitir comentarios deberías informar para quien trabajas!!! Sos como los empleados de las crediticias que cobran tasas del 200%. Más monigote no hay!!;-1;;;;;;;;;;;;;;;;;;;;;;;;
@_kennybell Reza por mi hermana me lo patearon a marzo porque mi jefe es re bueno y me diji bueni vos tranqui tomate mas vacaciones en ma feccha que querías después hablamos UF SOS RE BUENO BRO;1;;;;;;;;;;;;;;;;;;;;;;;;
"@DeclanHarp12 El autotest es lo mejor que hay. Sobre todo si sos una persona mínimamente responsable; aunque más no sea con tu grupo cercano
Lo de la trazabilidad es una excusa y una pelotudez, desde el momento en que el mismo gobierno ha ""abandonado"" el testeo y nunca fue realmente masivo";-1;;;;;;;;;;;;;;;;;;;;;;;;
@arigameplays Te amo arii, sos lo más precioso que han visto mis ojos;1;;;;;;;;;;;;;;;;;;;;;;;;
@GUSTAVO_72991 @ValentinTineo1 @bauti__gc Suerte amigo, agradece que el dia solo tiene 24 hs y el año 365 dias, serias mas bldo de lo que ya sos. https://t.co/EzAFGaJOYD;-1;;;;;;;;;;;;;;;;;;;;;;;;
@i10WLLS tu familia no es la que va a estudiar, sos vos, estudia lo que a ti más que guste no lo que ellos te digan;1;;;;;;;;;;;;;;;;;;;;;;;;
@Mel10R No te digo que sos mula pues...se escribe PARECES, con C de CEROTE !!!?? triste tu caso, pero no tenes la culpa de ser lo que sos....disculpame, ya no te voy a chingar más.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"@Damaduende1 vos sos Julie Andrews? la busque, y se qn es xq vi la pelicula de la escritoria de Mary Poppins, y la Mary Poppins tb, pero no me gustó ??

en fin, ese clima es lo mejor q puede haaber. aunq entiendo q tu invierno debe ser bastante mas frio q el mio.";1;;;;;;;;;;;;;;;;;;;;;;;;
@AdvocacyGC @florapastalinda @eldestapeweb Absolutamente, y por que no dejan cultivar Esa porquería en los países más desarrollados de Europa?? Por qué lo prohíben para consumo humano?? Si según vos es inocuo??? Sos o te haces?;-1;;;;;;;;;;;;;;;;;;;;;;;;
ola tomenme en cuenta que me quiero cambiar el layout pero lo mas seguro es que ni recuerden quien soy sos;-1;;;;;;;;;;;;;;;;;;;;;;;;
@JuanPabloPando @intiraPOLO @AlberdianoArg @gallardia__ Lo que sacas en claro es que te doy la razon? sos más boludo de lo que pensé;-1;;;;;;;;;;;;;;;;;;;;;;;;
"@mqdzvf @iamfervalentina ?? Si ya vi q sos, que no entendés lo q ella insinúa diciendo q ella es leal y q los suyos no son leales x apoyar a ""x"" personas. Si por ella fuera quisiera q solo a ella la apoyarán y a nadie más y que te quede claro yo no soy Fan ni de ella ni de nadie. Lo q veo me gusta y ya";1;;;;;;;;;;;;;;;;;;;;;;;;
"?? ??? hey hey @iOIKAWATOORU ?? 

? acabas de recibir este patito + un mensajito ?

""Sos lo más, no cambies. MUAK"" 

? @katie_B0T ! ?? https://t.co/8HzPEihlN7";1;;;;;;;;;;;;;;;;;;;;;;;;
"@AngieVelasco08 @velascosdude no lo sos angie, tus streams son lo mas y me re entretengo&lt;3&lt;3&lt;3";1;;;;;;;;;;;;;;;;;;;;;;;;
estoy tan enamorada de vos, sos el más lindo de todos, no se ni como expresar lo mucho que me gustas, sos el hombre de mi vida?? https://t.co/qEIewjkaKG;1;;;;;;;;;;;;;;;;;;;;;;;;
"@alchayf ja ja, ""transparencia internacional"". Por lo menos los pibitos seguidores de milei son más sinceros y no necesitan escudarse en el honestismo bobo para oponerse al gasto público social. Además de limitado sos hipócrita.";-1;;;;;;;;;;;;;;;;;;;;;;;;
@jlespert @Miguel  No me gusta tu forma sos MATÓN, después de lo que dijo   ya esta  si hay droga hay MAFIA, sos mas de lo mismo;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Dizque sacrificarse sos de lo más cínico de veras
O sea bien que quieras disfrutar de la puterîa pero ajá si eso afecta a alguien más plis, pensalo, cógelo con pinzas 
Reacciona mi bida tu no eres así https://t.co/RwoNq9uFJc";-1;;;;;;;;;;;;;;;;;;;;;;;;
esos q dicenq  si te gusta el café con azúcar te gusta el azúcar buena men alto detective de los 80 sos pelotudo seguro tomas el cafe más fuerte del mundo y lo sentis rico retrasado;-1;;;;;;;;;;;;;;;;;;;;;;;;
@ivancarrino Vos no sos un liberal, sos un seguidor del derecho romano, lo que más te interesa es el USUS, el FRUCTUS, pero sobre todo... el ABUSUS.;-1;;;;;;;;;;;;;;;;;;;;;;;;
nadie te merece sos lo mas bueno q hay https://t.co/CpnSmYb7le;1;;;;;;;;;;;;;;;;;;;;;;;;
las personas con ascendente en geminis son las mas divertidas del mundo y digan lo q quieran de geminis ya si a este punto odias ese signo es porque sos ABURRIDO;-1;;;;;;;;;;;;;;;;;;;;;;;;
@brendalisaustin Dale Brenda. Sos uno de los mejores cuadros del radicalismo. Dale no seas mala, estás para mucho mas. Porfa. Sino parecen todo lo mismo y vos no lo sos.;-1;;;;;;;;;;;;;;;;;;;;;;;;
lo que más amo de mi bff es que si le digo que estoy re fea no me dice ay no amiga sos diosa, me dice sisi hace tal ejercicio y se te pasa;1;;;;;;;;;;;;;;;;;;;;;;;;
"@IGlopez4 Quien dice q sos cómplice? 
Y no hablo en particular. Hablo en general. Q en general se repudie el hecho pero bueno algunos no lo hicieron xq no uso Twitter, xq no quiso o lo q sea ok. Pero todos? Algunas hasta están diciendo q la mujer debió tener más cuidado!! ??";-1;;;;;;;;;;;;;;;;;;;;;;;;
@JnCrzFrnndz @Gusyplatense17 @AniFlicka @juancristonomo @CruellaReloaded No es una cuestión de gusto, sos vos el que lo comprará con el ser humano más corrupto que existió en nuestro país.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Anteayer:
-uhh, viste? Por no cuídarte te agarraste el bicho! Y vos que sos de riesgo... Que lo pases lo más leve posible, pero seguro te pegas mal por no estar inyectado..
Hoy:
-Ah! No, si ya no tenes fiebre y el peor síntoma fue un dolor de garganta, entonces no fue el virus
???????";-1;;;;;;;;;;;;;;;;;;;;;;;;
Sos más imbécil de lo que pensaba ????;-1;;;;;;;;;;;;;;;;;;;;;;;;
Me rompiste el corazón un par de veces, y aún sigo pensando que sos lo más hermoso que he visto;-1;;;;;;;;;;;;;;;;;;;;;;;;
@garcialucas0 sos lo más suficiente q hay xfavor q decís;1;;;;;;;;;;;;;;;;;;;;;;;;
sos lo más lindo que tiene el mundo Aye.;1;;;;;;;;;;;;;;;;;;;;;;;;
@PatoCordobe Coba sos lo más grande que hay en Twitter;1;;;;;;;;;;;;;;;;;;;;;;;;
"@EzequielCampa Sos lo más pelotudo que encontré en tw……
Felicitaciones";-1;;;;;;;;;;;;;;;;;;;;;;;;
@Pola_kyta Hay que insultar mas a la gente, lo digo siempre. Cuando la gente piensa q sos un hijo de puta, te trata mejor.;-1;;;;;;;;;;;;;;;;;;;;;;;;
no puede ser lo tierno que es a quién carajo le vas a intimidar vos por favor te amoo sos lo que más amo en esta vida me completas https://t.co/tpUMJa23Ft;1;;;;;;;;;;;;;;;;;;;;;;;;
@Naraa015 @ zzyair y nara ? no, no lo puedo creer, vos ya no sos el vago ya no sos el atorrante al que las pibas le decían la más picanteeeee;-1;;;;;;;;;;;;;;;;;;;;;;;;
@chuck_lennon Jajaja Te Amo, sos lo más!!. ??????;1;;;;;;;;;;;;;;;;;;;;;;;;
@gaabx91 sos lo mas hermoso mi amooor?;1;;;;;;;;;;;;;;;;;;;;;;;;
@AnitaZara1 @rialjorge @AmericaTV Volve.jorge sos.lo.mas;1;;;;;;;;;;;;;;;;;;;;;;;;
taehyungie, sos lo más hermoso de mi vida amore mio, te amo como tanto mi alma entera puede ??;1;;;;;;;;;;;;;;;;;;;;;;;;
Sabías que sos lo más hermoso del mundo, que gracias a vos soy feliz y que tu maravillosa existencia aún a miles de kilómetros me da ganas de seguir existiendo? Minhito mío te amo, estas hermoso como siempre ???? https://t.co/1a3PjPmYSM;1;;;;;;;;;;;;;;;;;;;;;;;;
@marynee_ Uuufff que hermosa que sos, cada día me sorprendes más de lo hermosa que podés llegar a ser, déjame decirte que tus ojos son realmente increíblemente hermosos ????;1;;;;;;;;;;;;;;;;;;;;;;;;
@taritatss @joeepage_ Sos lo más!;1;;;;;;;;;;;;;;;;;;;;;;;;
Sos lo más????, te haces querés un montón tkmm https://t.co/dufPy2eK8A;1;;;;;;;;;;;;;;;;;;;;;;;;
@JavierM2708 Quién tiene más afán de poder absoluto? El que nunca lo ha tenido o el que ya lo tuvo durante 12 años? Sos o te haces? ????????;-1;;;;;;;;;;;;;;;;;;;;;;;;
SOS LO MÁS BINITO FE ESTE AÑO NONPEUFO DEJSR DE LLROWR  https://t.co/NcovgOr38d;1;;;;;;;;;;;;;;;;;;;;;;;;
@elguti_py Yo creo que sos más cercano mio de lo que me imagino;1;;;;;;;;;;;;;;;;;;;;;;;;
te amo sos lo más hermoso feliz cumpleaños ?? @Calum5SOS https://t.co/AyquHNBKJ1;1;;;;;;;;;;;;;;;;;;;;;;;;
"@2dedosdefrentc ?? Si sos, pero es entendible i mean todos nos emocionamos con cosas y más si somos como nosotras dos que ni bien creamos la otp ya sabemos como van a terminar- 
Creo que es algo en lo que se puede trabajar igual, pero se que da paja??";1;;;;;;;;;;;;;;;;;;;;;;;;
"@MarceloLarin1 Y que p*tas te importa a ti lo que la gente quiera hacer con su dinero? Te piden a ti para sus cosas? Como disque “inciado &amp; iluminado” dejas mucho que desear cada dia confirmas mas lo que la mayoría de la gente ya saben que sos un CHARLATAN vende humo nada mas.";-1;;;;;;;;;;;;;;;;;;;;;;;;
@EMadoery @raultimerman Ahhh bueno Ernesto, vos no sos mas pelotudo porque el día tiene 24 hs. Albertitere, ni los propios compra lo tienen en cuenta. Y menos a la multiprosesada;-1;;;;;;;;;;;;;;;;;;;;;;;;
Mercedes sos lo más grande qué hay https://t.co/vh6JVRGafp;1;;;;;;;;;;;;;;;;;;;;;;;;
7 años ya Romancito, sos lo mas grande que vi después de Messi, te amo con mi vida Román. Gracias por mimar al club y ser tan bostero como nosotros, eternamente agradecido señor 10 https://t.co/V6SBhvgKxW;1;;;;;;;;;;;;;;;;;;;;;;;;
"@AdvocacyGC @florapastalinda @eldestapeweb Sos más boludo aún de lo que pensaba!!!!
https://t.co/i9KZldeMsm";-1;;;;;;;;;;;;;;;;;;;;;;;;
@Ammacs LEL. Sos lo max. Gracias, una más pa' mi colección de meme-cuentas. Tengo una lista privada que está es nené.;1;;;;;;;;;;;;;;;;;;;;;;;;
"@proldan_ @LeoCamino1976 @satkryu @22xTJuan @myriambregman @jlespert Justamente, sos zurdo. 
No entendés que si 2 personas ponen 4 pesos en una caja, y luego vienen 2 más y no ponen nada, implica que a esas 2 personas le robaron 2 pesos.

No lo entenderías porque para ustedes, los recursos crecen de los arbolitos.";-1;;;;;;;;;;;;;;;;;;;;;;;;
"@minator_sher @leonardodls2005 @AntiLiberotario @RCachanosky Y seguía y seguía jajajaja. Ves? Confirmo lo que dije más arriba. 
Sos un homofóbico conservador.";-1;;;;;;;;;;;;;;;;;;;;;;;;
No sos superior por no escuchar Bad Bunny y tirar mala onda a quienes si lo hacen. En realidad seguís siendo un A Nadie más.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@IratiPratSC @SoyCalcio_ Que chimba, estás viviendo mi sueño, siempre quise ser periodista al igual que tu, tener mi propia página y comentar a cerca del fútbol que es lo que más me apasiona, para delante panita, que grande que sos, ojalá crezcas mucho más, te lo mereces????;1;;;;;;;;;;;;;;;;;;;;;;;;
@sofi1rc Vos siempre sos lo más lindo bebita??;1;;;;;;;;;;;;;;;;;;;;;;;;
"Gracias por regalarme esta raqueta de Federer.
De Nadal.";1;;;;;;;;;;;;;;;;;;;;;;;;
"""¿Con qué se puede contar ya en el tenis? Nada"", escribe nuestro columnista deportivo Kurt Streeter. https://t.co/SrgUtkRxGO";1;;;;;;;;;;;;;;;;;;;;;;;;
"?? Tenistas con + SEMIFINALES #ATP 

1- Connors ???? 239
2- Federer ???? 211
3- Lendl ???????? 189
4- Nadal ???? 173
5- Djokovic ???? 168
6- McEnroe ???? 156
7- Vilas ???? 150
8- Nastase ???? 147
9- Ashe ???? 139
10- Agassi ???? 136 https://t.co/Ms25jfeySt";1;;;;;;;;;;;;;;;;;;;;;;;;
"Recuerdo que cada año pedía de cumpleaños que #Federer ganara el #AusOpen  ????.
Cuánto se te extraña????.
@rogerfederer";1;;;;;;;;;;;;;;;;;;;;;;;;
@LuisAlvarez_1 Leeejooosss de Federer todoos;1;;;;;;;;;;;;;;;;;;;;;;;;
La ya no tan nueva generación del tenis: Tsitsipas, Berretini, Shapovalov, Zverev, Thiem, De Miñaur, Kyrgios, etc.. sólo resultaron ser una bola de llorones rompe raquetas que jamás estuvieron, están ni estarán a la altura de un Federer, Nadal y Djokovic.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@DelterMacsim @marca El tenista de verdad que empieza a ganar grand slam, cuando Federer y Rafa Nadal tienen las peores lesiones de su carrera y a punto de retirarse ambos. Antes de 2011 solo había ganado 1 grande, el gran nole ??????;-1;;;;;;;;;;;;;;;;;;;;;;;;
@ClintPiticlint Yo creía que las Federer eran unas buenísimas guitarras https://t.co/Hzr60i0qNE;1;;;;;;;;;;;;;;;;;;;;;;;;
"#AbiertoDeAustralia ?? 

Tenistas con mas semifinales en la historia de los Grand Slam: 

46 Roger Federer ????
41 Novak Djokovic ????
36 Rafael Nadal ???? (con el que disputará mañana)
31 Jimmy Connors ????
28 Ivan Lendl ???? 
26 Andre Agassi ????
23 Pete Sampras ???? 
21 Andy Murray ????";1;;;;;;;;;;;;;;;;;;;;;;;;
"@RubenRescanilla @za_zafra @ESPNtenis Y no mintió en los formularios de entrada?
Y no entro ilegalmente en España?. El Djoker llorón , romperaquetas, truculento, pega pelotazos a inocentes   Jueces….a años luz ,en clase , de Federer y Nadal.";-1;;;;;;;;;;;;;;;;;;;;;;;;
"Nadal siempre prefiere jugar de día. En Australia perdió siempre de noche con:

Tsitsipas en 4tos de 2021
Thiem en 4tos 2020
Djokovic en la final de 2019
Cilic en 4tos de 2018
Federer en la final de 2017

Semifinales en Grand Slams (singles):
Federer 46
Djokovic 42
Nadal 36";1;;;;;;;;;;;;;;;;;;;;;;;;
@BuggyWhipFH Federer 2017 Australian Open season??;1;;;;;;;;;;;;;;;;;;;;;;;;
"@RafaelNadal De verdadmi más absoluta admiración.
Llevo viendo tenis desde Pepe Higueras. Me compre mi primera raqueta con Borg (a quien idolatraba). Ahora que veo el tenis con un poco de perspectiva (soy adicto de McEnroe).
Federer el artista.
El más completo Djoko.
Nadal la pasión absoluta.";1;;;;;;;;;;;;;;;;;;;;;;;;
Antes de eso, Roland Garros 2004, Federer cayó en 3era ronda (ya era 1 del mundo), Nadal ya era top 100, pero se encontraba lesionado. Djokovic andaba 300 y algo y aún no jugaba ningún torneo ATP.;1;;;;;;;;;;;;;;;;;;;;;;;;
@kate_catalina @RafaelNadal Soy mas de Federer y Djokovic,pero no creo que sea apropiado llamar corrupto o tramposo, precisamente a Nadal...Nos gustará mas o menos su juego,a mi no,y sus gilipolleces con las botellas,y pisar lineas,o tocarse el tanga...Pero de ahí a llamarle corrupto...;-1;;;;;;;;;;;;;;;;;;;;;;;;
Muchas veces al igual que el retirado dios de los periodistas ( Federer ) con mucha ayuda , hoy Shapovalov se lo grito en su cara https://t.co/ABKY0MRgH2;-1;;;;;;;;;;;;;;;;;;;;;;;;
@Fede_perondi @Rodolfo7108 @settenisok lamentablemente hay un tema de marketing que prima sobre la actualidad de un tenista, Nadal y hasta Federer venden más, y la org prefiere poner a un nadal o federer así estén 100 o 200 en la central en lugar a de un número 1 o 2 como medvedev. triste pero cierto;-1;;;;;;;;;;;;;;;;;;;;;;;;
Creo que ya lo conté pero una vez fui compañero de dobles con Federer, doble mingitorio.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@Wnrandom1 González, la derecha más potente del circuito. El Roger Federer del 2005 al 2007 era prácticamente invencible, solo podías ganarle en arcilla siempre y cuando fueras Rafael Nadal.;1;;;;;;;;;;;;;;;;;;;;;;;;
El mariconí Rafa Nadal va que vuela por su 21avo título de Grand Slam con lo que romperá el récord que actualmente comparte con Novak Djokovic y Roger Federer. https://t.co/3V3hDA9m1T;-1;;;;;;;;;;;;;;;;;;;;;;;;
@arriaga_toto05 Ese año tuve la suerte de ver en Madrid Federer vs. Ríos, ambos no aparecen en el ranking. El chileno estaba en sus últimos años y el suizo estaba en ascenso donde llegó a dominar el circuito ATP los siguientes años.;-1;;;;;;;;;;;;;;;;;;;;;;;;
@andyban4 Wimbledon 2019 fue probablemente el último enfrentamiento Federer-Nadal;1;;;;;;;;;;;;;;;;;;;;;;;;
"Más SF de Grand Slam

???? Federer - 46
???? Djokovic - 42
???? Nadal - 36
???? Connors - 31

@RafaelNadal | #AusOpen";1;;;;;;;;;;;;;;;;;;;;;;;;
@LuisOmgm El mejor tenista se llama Roger Federer, punto final.??;1;;;;;;;;;;;;;;;;;;;;;;;;
@RenzoBigFish @ESPNtenis Tenés razón... Federer se está recuperando de la lesión aún!;1;;;;;;;;;;;;;;;;;;;;;;;;
Buenos reveses que ni Federer recibe. https://t.co/E40P0xTROT;1;;;;;;;;;;;;;;;;;;;;;;;;
El día que Federer tenga los huevos de #RafaelNadal Suiza será potencia.;-1;;;;;;;;;;;;;;;;;;;;;;;;
"Será por eso
Que FEDERER.  ES UNA LEYENDA' https://t.co/f4gzxYJ9qU";1;;;;;;;;;;;;;;;;;;;;;;;;
"@ESPNtenis Nadal siempre se ha caracterizado por demorarse en el saque y más de una vez he visto que el tiempo se cumple y nunca le llaman la atención. Entonces si hay un trato preferencial, no solo hacia el, también sucede lo mismo con Djokovic y Federer.

Eso no está bien.";-1;;;;;;;;;;;;;;;;;;;;;;;;
@norinchi_df El amor se lo damos de corazón  nos nace ??ROGER FEDERER;1;;;;;;;;;;;;;;;;;;;;;;;;
"@za_zafra @ESPNtenis Muestranos el certificado falso de Nole.
Mal ejemplo? Para los sponsor de Nadal y Federer todo vale parece, aunque sea poco ético. ¿Te das cuenta que hay intereses económicos en todo esto? Hay que tener cuidado con calificaciones a las personas.";-1;;;;;;;;;;;;;;;;;;;;;;;;
@ManuelC92299597 @2010MisterChip Ya Federer no podra ganar más, además de perder h2h contra nadal y djokovic. Federer siempre cometió demasiados errores no forzados, respeto tus gustos, pero Federer no es el mejor de la historia.;-1;;;;;;;;;;;;;;;;;;;;;;;;
